tic,datafqtr,cshoq,cshtrq,capxy,niq,xoprq,teqq,atq,epsfiq,cogsq,Debt_to_TA,NI_to_Asset,ROA,Revenue_growth,NI_growth,Current_ratio,MVA,CFROI,EBITDA_growth,EBITDA_margin,conm,EBITDA,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
ATMFF.1,2011Q4,20.576,3400.0,0.0,0.079,1.918,49.567,57.394,0.01,1.672,-0.846203435899223,0.0012794454656614653,0.001357656581626954,0.466727856815053,-0.9455172413793104,,-12.051500000000004,,2.2938144329896906,0.399874843554443,CONSOLIDATED HCI HOLDIN -OLD,0.004,805666.7484053862,17222.583,9628.433333333332,-2.2522677261722857,1.645,3.25
ATMFF.1,2012Q1,20.576,15567.0,0.052,0.183,2.102,51.735,59.885,0.01,1.888,-0.847207147031811,0.0030558570593637807,0.0031207633080091064,-0.19524405506883602,1.3164556962025316,44.078395624430264,-21.882800000000003,,-0.6322378716744914,0.1827371695178849,CONSOLIDATED HCI HOLDIN -OLD,0.009,714142.7318070319,17367.01,9799.633333333331,-0.7002381344801467,1.64,3.25
ATMFF.1,2012Q2,20.576,158687.0,0.246,0.188,1.678,36.651,45.076,0.01,1.448,-0.7909086875499157,0.0035822829431884223,0.0035822829431884223,-0.25777604976671853,0.02732240437158473,13.222310126582279,-6.030299999999997,0.13900863314341189,-0.5085106382978724,0.12100576217915139,CONSOLIDATED HCI HOLDIN -OLD,0.003,812505.4801493215,17444.525,9951.933333333332,-0.4363072787925137,1.629,3.25
ATMFF.1,2012Q3,20.576,11254.0,0.312,6.173,2.44,42.653,51.462,0.3,2.211,-0.8093933387742411,0.11839051801844998,0.12788746400381196,0.45311681508643264,31.835106382978722,13.362807964900439,-17.7366,0.19999384192214137,0.445887445887446,0.12040374909877434,CONSOLIDATED HCI HOLDIN -OLD,-0.001,754703.949434144,17469.65,10139.566666666668,-2.353169378929976,1.609,3.25
ATMFF.1,2012Q4,20.576,1619.0,0.478,1.449,0.641,44.107,51.307,0.07,0.414,-0.840177753522911,0.027901603042410822,0.028199165117885745,-0.5378514780100937,-0.7652681030293212,30.97975708502024,-11.092999999999996,0.19718338481547715,0.9191616766467066,0.5,CONSOLIDATED HCI HOLDIN -OLD,0.005,1136943.9762338412,17489.852,10369.666666666666,-1.5049256914316578,1.584,3.25
ATMFF.1,2013Q1,20.576,4900.0,0.0,0.074,0.518,44.314,51.381,0.0,0.317,-0.8429964383721609,0.001440221093400284,0.0014412589591773137,-0.46723868954758185,-0.9489302967563837,35.75405405405405,-16.7965,0.00011950167800272862,-0.7425897035881435,0.24158125915080528,CONSOLIDATED HCI HOLDIN -OLD,0.009,778371.4474596151,17662.4,10529.033333333333,0.1724729699606797,1.581,3.25
ATMFF.1,2013Q2,20.576,59714.0,0.0,6.061,0.644,50.571,56.425,0.3,0.406,-0.8785290208241028,0.11244272118434967,0.11244272118434967,0.14494875549048314,80.9054054054054,42.301780693533274,-18.104999999999997,-0.005638231546989781,-0.16363636363636358,0.17647058823529413,CONSOLIDATED HCI HOLDIN -OLD,0.001,848565.9195666893,17709.671,10642.466666666667,-0.6405504165002629,1.572,3.25
ATMFF.1,2013Q3,20.576,28586.0,0.0,0.721,1.028,51.386,57.335,0.03,0.83,-0.878800034882707,0.013097898159754392,0.012675808720112518,0.8017902813299231,-0.8810427322224056,47.60292580982236,-21.077599999999997,0.27354721872059373,1.7608695652173911,0.2704045422285309,CONSOLIDATED HCI HOLDIN -OLD,0.006,847684.5743637836,17860.45,10790.366666666669,-0.3283019090282391,1.571,3.25
ATMFF.1,2013Q4,20.576,2322.0,0.192,0.061,0.671,51.476,57.71,0.01,0.27,-0.8746491076070005,0.0010949019748621276,0.0010604546047198922,-0.45422285308729593,-0.9153952843273232,36.1376292760541,-16.782600000000002,0.2796494885430101,-0.7427821522309711,0.12743823146944083,CONSOLIDATED HCI HOLDIN -OLD,0.007,1177468.4835487162,18016.147,11001.633333333331,-1.4943082194357693,1.563,3.25
ATMFF.1,2014Q1,20.576,9840.0,0.111,0.335,0.305,52.149,58.093,0.02,0.09,-0.8804675262079769,0.00576661559912554,0.005785687762838615,-0.2639791937581275,4.491803278688525,46.99082568807339,-15.544800000000002,-0.002597676132972935,1.6632653061224492,0.46113074204947,CONSOLIDATED HCI HOLDIN -OLD,0.008,981631.9192982456,17953.974,11173.3,-1.5790229274862178,1.539,3.25
ATMFF.1,2014Q2,20.576,11334.0,0.118,0.065,0.294,52.44,58.22,0.0,0.055,-0.8835451734799038,0.0011176738627668447,0.0011176738627668447,-0.2897526501766783,-0.8059701492537313,56.76932515337424,-10.222300000000004,0.0032797180838072646,-0.5862068965517242,0.26865671641791045,CONSOLIDATED HCI HOLDIN -OLD,0.002,1168208.0086043787,18185.911,11325.4,-0.8733900519600324,1.547,3.25
ATMFF.1,2014Q3,20.576,5685.0,0.159,0.088,0.292,52.589,58.285,0.0,0.054,-0.8851162391695977,0.0015120448115098683,0.0015106647783356937,0.05472636815920384,0.3538461538461537,59.75581395348837,-11.753599999999999,0.011027908958871466,0.22222222222222232,0.3113207547169812,CONSOLIDATED HCI HOLDIN -OLD,0.005,1153408.3389537972,18406.941,11468.2,-0.0379582144761858,1.552,3.25
ATMFF.1,2014Q4,20.576,7055.0,0.364,-0.656,0.283,51.923,57.739,-0.03,0.092,-0.881951540553179,-0.0112939394069821,-0.011308005240295111,-0.09198113207547165,-8.454545454545455,43.87835249042145,-7.941199999999995,0.01615344008446243,-0.2272727272727274,0.2649350649350649,CONSOLIDATED HCI HOLDIN -OLD,0.006,1268071.8727289755,18500.031,11632.533333333333,-1.3824430412962885,1.54,3.25
ATMFF.1,2015Q1,20.576,6300.0,0.003,0.039,0.318,52.062,57.539,0.0,0.091,-0.8874328716175115,0.0006778011435721858,0.0006766252016863583,0.07272727272727275,-1.0594512195121952,59.13618677042802,-12.136399999999995,-0.00543866929182522,-0.06862745098039214,0.23002421307506055,CONSOLIDATED HCI HOLDIN -OLD,0.006,1421047.3972901881,18666.621,11866.033333333333,-0.945337215166675,1.522,3.25
ATMFF.1,2015Q2,20.576,12514.0,0.022,0.266,0.384,52.645,58.165,0.01,0.096,-0.8879050975672657,0.004597939569937081,0.004597939569937081,0.22276029055690083,5.820512820512821,58.73785166240409,-11.4268,-0.00250921351838783,0.27368421052631575,0.2396039603960396,CONSOLIDATED HCI HOLDIN -OLD,-0.11,1172620.6691850328,18782.243,11969.4,0.7174732932022865,1.527,3.25
ATMFF.1,2015Q3,20.576,198131.0,0.05,0.224,0.259,21.792,27.049,0.01,0.072,-0.7686790639210322,0.00470743171772222,0.005257352078296994,-0.2514851485148515,-0.1578947368421053,19.0025641025641,25.445399999999996,-0.001256281407035176,-0.016528925619834767,0.3148148148148148,CONSOLIDATED HCI HOLDIN -OLD,0.0,1196071.5105478126,18857.418,12099.233333333332,0.0664574936139139,1.521,3.25
ATMFF.1,2015Q4,20.576,198131.0,0.073,0.834,0.309,22.399,27.515,0.04,0.116,-0.7777212429583864,0.01959264218761012,0.03056960633384649,-0.26984126984126977,2.7232142857142856,17.357314148681056,24.8984,-0.0026583795117567765,-1.2773109243697478,-0.11956521739130434,CONSOLIDATED HCI HOLDIN -OLD,0.006,1281596.9892533692,18892.206,12290.766666666668,0.3571472247114515,1.5,3.290322580645161
ATMFF.1,2016Q1,20.576,198131.0,0.023,-0.014,0.291,22.332,27.111,0.0,0.081,-0.7868392903249604,-0.0005163955589981926,-0.0005125764288067952,0.08695652173913038,-1.0167865707434052,23.264900662251655,25.024399999999996,-0.012693240375871478,-1.2727272727272727,0.03,CONSOLIDATED HCI HOLDIN -OLD,0.012,1177307.1113675174,19001.69,12571.066666666666,0.0117995761075073,1.474,3.5
ATMFF.1,2016Q2,20.576,6700.0,0.023,0.256,0.285,22.263,27.021,0.01,0.062,-0.7869064801450724,0.009458361043375453,0.009458361043375453,-0.08333333333333326,-19.285714285714285,21.368916797488225,-6.534600000000001,-0.012424007121077253,-2.111111111111111,-0.03636363636363636,CONSOLIDATED HCI HOLDIN -OLD,0.0,1336356.476215552,19062.709,12772.8,-1.285503976388025,1.465,3.5
ATMFF.1,2016Q3,20.576,8000.0,0.074,0.037,0.263,22.389,27.195,0.0,0.075,-0.7865048722191579,0.0013648603784720942,0.0013649107274605282,0.21818181818181825,-0.85546875,18.350736278447123,-5.984300000000001,-0.004980568237558013,-8.2,0.21492537313432833,CONSOLIDATED HCI HOLDIN -OLD,0.006,999489.5267452007,19197.938,12965.933333333334,-0.4828910554881549,1.457,3.5
ATMFF.1,2016Q4,20.576,8000.0,0.109,0.505,0.313,23.044,27.923,0.03,0.096,-0.7894567202664471,0.018489702517162473,0.018324322362930443,-0.005970149253731294,12.64864864864865,17.288888888888888,-6.5823,-0.006299618707288771,-0.7222222222222222,0.06006006006006006,CONSOLIDATED HCI HOLDIN -OLD,0.004,1111994.4043692541,19304.352,13171.533333333333,0.0460635063025849,1.449,3.545081967213114
ATMFF.1,2017Q1,20.576,27700.0,0.0,0.844,0.328,24.004,28.884,0.04,0.117,-0.7964270876609888,0.029220329594239022,0.02971464784269544,-0.0570570570570571,0.6712871287128712,49.49450549450549,-1.3704,-0.005221839992943459,-1.7,-0.0445859872611465,CONSOLIDATED HCI HOLDIN -OLD,0.007,993844.7319577826,19398.343,13365.566666666666,-0.9240006500278451,1.443,3.7983870967741935
ATMFF.1,2017Q2,20.576,24920.0,0.14,-0.368,0.751,23.872,28.991,-0.02,0.12,-0.788934496912835,-0.012717062634989201,-0.012717062634989201,0.16242038216560517,-1.4360189573459716,4.423065943477019,-0.4153999999999982,-0.01490609895583515,26.571428571428573,-1.0575342465753426,CONSOLIDATED HCI HOLDIN -OLD,0.001,1082544.3863837312,19506.949000000004,13526.633333333331,-1.0648065244442728,1.437,4.046153846153846
ATMFF.1,2017Q3,20.576,53000.0,0.258,1.705,0.263,24.046,25.784,0.09,0.07,-0.8938101147998759,0.061141060734649005,0.06225467822911913,-0.27671232876712326,-5.633152173913044,14.835443037974683,0.2336999999999989,-0.026766248623912622,-1.0025906735751295,0.003787878787878788,CONSOLIDATED HCI HOLDIN -OLD,0.004,926240.3432822403,19660.766,13671.0,-0.7797765188628958,1.44,4.25
ATMFF.1,2017Q4,20.576,30198.0,0.258,-1.511,1.499,6.074,8.196,-0.07,0.418,-0.6190824792581747,-0.0657993576833052,-0.08893466745144203,-0.8371212121212122,-1.886217008797654,3.86239396795476,4.214,-0.16916693265240984,-1457.0,-33.86046511627907,CONSOLIDATED HCI HOLDIN -OLD,0.003,1046993.903316931,19882.352,13823.666666666666,-0.2563085866043479,1.449,4.294354838709677
ATMFF.1,2018Q1,20.576,11500.0,0.0,-0.134,0.235,5.94,7.124,-0.01,0.0,-0.6934306569343066,-0.018809657495788886,-0.0174934725848564,-0.5581395348837209,-0.9113170086035738,6.016891891891892,-1.2075000000000005,-0.2080058490221166,-0.8516483516483516,-11.368421052631579,CONSOLIDATED HCI HOLDIN -OLD,0.005,1170127.0065268297,20044.077,13926.166666666666,-0.2669601281311662,1.46,4.528225806451613
ATMFF.1,2018Q2,20.576,37659.0,0.0,-0.07,0.213,5.87,6.263,0.0,0.0,-0.7775826281334823,-0.010457906924628372,-0.010457906924628372,-0.052631578947368474,-0.4776119402985074,15.936386768447836,-0.8289,-0.38359667549547904,-0.09722222222222221,-10.833333333333334,CONSOLIDATED HCI HOLDIN -OLD,-0.001,1106615.900174488,20150.476,14051.133333333331,0.6434192116512083,1.465,4.796875
ATMFF.1,2018Q3,20.576,12500.0,0.0,-0.013,0.213,5.796,5.817,0.0,-0.056,-0.824479972494413,-0.0020308269110601955,-0.002152317880794702,0.22222222222222232,-0.8142857142857143,277.0,-0.03469999999999995,-0.3755793226381462,0.0,-10.833333333333334,CONSOLIDATED HCI HOLDIN -OLD,0.004,1059250.7721664826,20276.154,14189.133333333331,0.2076820502577847,1.466,5.007936507936508
ATMFF.1,2018Q4,20.576,33000.0,0.0,-0.111,0.297,1.116,1.156,-0.01,0.0,-0.10034602076124577,-0.021807465618860513,-0.03183708590276782,-0.09090909090909083,7.538461538461538,28.9,1.456,-1.9893380719680143,0.3076923076923077,-12.75,CONSOLIDATED HCI HOLDIN -OLD,0.003,1286725.6458312972,20304.874,14294.933333333334,-0.3447157313793969,1.463,5.278225806451613
ATMFF.1,2019Q1,20.576,3500.0,0.0,-0.116,0.161,1.0,1.019,-0.01,0.0,0.0,-0.1138370951913641,-0.10666666666666669,-0.85,0.04504504504504503,53.63157894736842,1.572,0.07983830217281455,-0.3803921568627451,-52.666666666666664,CONSOLIDATED HCI HOLDIN -OLD,0.005,1182763.2368448419,20431.641,14484.5,0.6678631100625054,1.458,5.5
ATMFF.1,2019Q2,20.576,3642.0,0.0,-0.118,0.163,0.265,0.294,-0.01,-0.029,2.5,-0.17974105102817975,-0.17974105102817975,-0.33333333333333337,0.01724137931034475,10.137931034482758,2.2041,-0.48148148148148157,0.018987341772152,-80.5,CONSOLIDATED HCI HOLDIN -OLD,-0.001,1505876.5066833564,20602.275,14659.433333333334,-0.1819015127323853,1.46,5.5
ATMFF.1,2019Q3,20.576,35000.0,0.0,-0.063,0.086,0.202,0.239,0.0,0.0,3.3389121338912138,-0.12177835051546393,-0.23639774859287058,-1.0,-0.4661016949152542,6.45945945945946,2.2671,-0.7281553398058253,-0.4658385093167703,-80.5,CONSOLIDATED HCI HOLDIN -OLD,0.005,1449060.8816996848,20843.322,14939.866666666669,0.2269260904127046,1.454,5.307692307692308
ATMFF.1,2019Q4,20.576,35000.0,0.0,-0.029,0.039,0.173,0.222,0.0,0.0,3.725225225225225,-0.06538895152198422,-0.12581344902386118,-1.0,-0.5396825396825397,4.530612244897959,2.2961,-1.100558659217877,-0.5465116279069767,-80.5,CONSOLIDATED HCI HOLDIN -OLD,0.006,1423572.2642724281,20985.448,15264.066666666666,-0.1473515065297581,1.437,4.834677419354839
ATMFF.1,2020Q1,20.576,3000.0,0.0,-0.063,0.065,0.11,0.189,0.0,0.0,4.708994708994709,-0.3333333333333333,-0.3065693430656934,-1.0,1.1724137931034484,2.392405063291139,1.9475999999999998,-0.256,0.6666666666666667,-80.5,CONSOLIDATED HCI HOLDIN -OLD,0.005,1553069.2605383706,20693.238,15625.866666666669,-0.8632501803911286,1.39,4.395161290322581
ATMFF.1,2020Q2,20.576,3000.0,0.0,-0.081,0.079,0.029,0.408,0.0,0.0,2.3799019607843137,-0.271356783919598,-0.271356783919598,-1.0,0.2857142857142858,1.0765171503957782,2.0286,-0.24022346368715086,0.19999999999999996,-78.0,CONSOLIDATED HCI HOLDIN -OLD,-0.002,1116661.6523939923,19056.617,17666.766666666666,-193.6383215226967,1.128,3.25
ATMFF.1,2020Q3,20.576,3000.0,0.0,-0.066,0.063,-0.037,0.349,0.0,0.0,2.9713467048710602,-0.2093023255813954,-0.17437252311756937,-1.0,-0.18518518518518512,0.9041450777202071,2.0946,2.895522388059699,-0.1923076923076923,-78.0,CONSOLIDATED HCI HOLDIN -OLD,0.008,1213428.4218484333,20548.793,18419.63333333333,-30.880825336942586,1.177,3.25
ALBT,2019Q4,76.211,7578041.0,0.394,-3.93,5.495,4.466,10.491,-0.05,0.249,-0.3303784195977505,-0.33079415849501287,-0.3714555765595463,0.25392670157068054,-0.2689732142857143,0.5541446208112875,139.4312,-1.024972855591748,0.16030534351145032,-10.471816283924843,AVALON GLOBOCARE CORP,9.974,1423572.2642724281,20985.448,15264.066666666666,-0.1473515065297581,1.437,4.834677419354839
ALBT,2020Q1,77.414,10237376.0,0.0,-3.271,3.443,3.71,10.348,-0.04,0.178,-0.26188635485117895,-0.3160997294163123,-0.31393061087384233,-0.3799582463465553,-0.16768447837150136,0.4444444444444445,112.6767,-0.2696250337199892,-0.3728070175438597,-10.592592592592593,AVALON GLOBOCARE CORP,5.51,1553069.2605383706,20693.238,15625.866666666669,-0.8632501803911286,1.39,4.395161290322581
ALBT,2020Q2,79.589,17906112.0,0.028,-3.056,3.227,4.742,10.759,-0.04,0.196,-0.3478018403197323,-0.2895721798455489,-0.2895721798455489,0.013468013468013407,-0.06572913482115561,0.697373429767796,143.0871,-0.49501828729978553,-0.06993006993007,-9.720930232558139,AVALON GLOBOCARE CORP,7.805,1116661.6523939923,19056.617,17666.766666666666,-193.6383215226967,1.128,3.25
ALBT,2020Q3,81.357,55974797.0,0.029,-3.252,3.436,5.343,11.156,-0.04,0.056,-0.38929723915381853,-0.3023897343706412,-0.2967830253251198,0.07973421926910307,0.06413612565445015,0.8827388273882739,92.9793,-0.7172677722370403,0.06322624743677374,-9.57230769230769,AVALON GLOBOCARE CORP,-45.152,1213428.4218484333,20548.793,18419.63333333333,-30.880825336942586,1.177,3.25
ALBT,2020Q4,82.275,19386767.0,0.111,-3.1,3.41,4.117,10.366,-0.04,0.243,-0.300694578429481,-0.29088179408383963,-0.28807731623455074,0.3999999999999999,-0.04674046740467397,0.49614197530864196,84.374,-0.9612126616139101,-0.050144648023143557,-6.4945054945054945,AVALON GLOBOCARE CORP,0.6589999999999998,1271328.3096547069,20771.691,18954.533333333333,-1.045805448183712,1.164,3.25
ALBT,2021Q1,84.424,25924474.0,0.0,-2.367,2.514,4.647,11.285,-0.03,0.138,-0.32317235268054945,-0.20974745237040318,-0.2186504087571013,-0.3626373626373627,-0.2364516129032258,0.6712158808933002,82.27269999999999,-0.18097170824877643,-0.24737732656514388,-7.668965517241379,AVALON GLOBOCARE CORP,7.504,855158.0054728026,21058.379,19593.266666666663,-0.8694004364182328,1.156,3.25
ALBT,2021Q2,85.081,26937349.0,0.01,-2.365,2.521,3.229,10.378,-0.03,0.143,-0.21478126806706496,-0.2183446429395744,-0.2183446429395744,-0.0344827586206895,-0.0008449514152935045,0.3600543478260869,76.89410000000001,-0.3743863701992492,0.007643884892086561,-8.003571428571428,AVALON GLOBOCARE CORP,7.276,1329110.84490085,21389.005,20354.1,-0.6531105624953293,1.148,3.25
ALBT,2021Q3,85.532,12670379.0,0.028,-2.024,2.365,1.854,10.394,-0.02,0.232,-0.08216278622282086,-0.18941260879059174,-0.1948777200077027,0.7357142857142855,-0.14418604651162803,0.27733686067019403,70.0944,-0.5260897231944002,-0.16153502900490857,-3.866255144032922,AVALON GLOBOCARE CORP,-26.131,1167546.4193757384,21571.421,20806.1,-0.3876501604479054,1.15,3.25
ALBT,2021Q4,88.455,9721277.0,0.028,-2.334,2.513,3.084,10.242,-0.03,0.151,-0.20347588361648114,-0.2207144376935625,-0.22620662919170378,-0.31069958847736623,0.1531620553359685,0.30054520672421625,66.6931,-0.8702580980426119,0.15912719531665775,-6.501492537313433,AVALON GLOBOCARE CORP,11.588000000000001,2122464.1374233593,21960.388,21310.166666666668,-0.3513741780035273,1.163,3.25
ALBT,2022Q1,88.626,10545274.0,0.002,-2.071,2.34,1.281,9.669,-0.02,0.134,-0.029061950563657037,-0.2141896783535009,-0.20802571442921,-0.11044776119402999,-0.11268209083119107,0.17754467754467756,57.5792,-0.10441356763383736,-0.06244260789715339,-6.85234899328859,AVALON GLOBOCARE CORP,15.161,1470329.5722762686,21903.85,21663.63333333333,-0.2575648638018624,1.164,3.294354838709677
ALBT,2022Q2,89.035,4419717.0,0.002,-2.028,1.699,0.174,10.275,-0.02,0.127,0.08038929440389295,-0.2033694344163658,-0.2033694344163658,-0.02684563758389269,-0.020762916465475678,0.2292649098474341,39.6766,-0.656005859375,-0.3099902056807051,-4.858620689655173,AVALON GLOBOCARE CORP,12.61,1589976.8317874055,21919.222,21694.0,-0.0938019613314633,1.19,3.928571428571429
ALBT,2022Q3,99.215,8211914.0,0.002,-5.414,1.827,4.577,12.911,-0.06,0.165,-0.27705057702734104,-0.4943539796073656,-0.4670059518675062,0.09655172413793123,1.6696252465483234,1.3368389423076923,54.463800000000006,-0.6638314577335777,0.0709723207948898,-4.745283018867924,AVALON GLOBOCARE CORP,2.112,1899299.7391268578,22066.784,21589.63333333333,0.714614468406316,1.217,5.373076923076923
ALBT,2022Q4,99.616,14404296.0,0.002,-2.418,2.448,11.159,19.752,-0.03,0.332,-0.5143276630214663,-0.18385385975250443,-0.14805743501821636,-0.06918238993710701,-0.5533801256002955,0.6631284916201118,36.0783,-0.4317707694195607,0.42611000662690546,-7.270270270270271,AVALON GLOBOCARE CORP,9.231,1629664.3389195038,22249.459,21333.966666666664,1.3652773302294197,1.253,6.819672131147541
ALBT,2023Q1,10.164,13283556.0,0.02,-2.92,2.899,19.91,30.972,-0.29,0.187,-0.6105514658401137,-0.09427870334495674,-0.11513287595615486,0.0,0.20760959470636875,0.2687403400309119,-5.221299999999999,-0.0690005264345341,0.20957249070631967,-8.79391891891892,AVALON GLOBOCARE CORP,7.3919999999999995,1459613.6526816022,22403.435,21088.666666666668,1.9455509463096927,1.288,7.693548387096774
ALBT,2023Q2,10.448,2285003.0,0.022,-2.747,2.418,18.152,30.571,-0.27,0.184,-0.5610545942232835,-0.08927091626992507,-0.08927091626992507,0.03716216216216228,-0.0592465753424658,0.238558256496228,-8.516100000000002,-0.17443651126977458,-0.1890126776796004,-6.876221498371336,AVALON GLOBOCARE CORP,7.29,1238056.3459540647,22539.418,20771.3,2.367238829351304,1.322,8.158730158730158
ALBT,2023Q3,10.93,5459970.0,0.022,-1.485,1.783,16.822,29.967,-0.14,0.244,-0.5279807788567424,-0.04868320402141842,-0.0490600944861079,0.07817589576547235,-0.45941026574444843,0.12910938433950986,-14.503699999999998,-0.2414704824756224,-0.31217432496447195,-4.386706948640483,AVALON GLOBOCARE CORP,-4.1899999999999995,1218472.687682179,22780.933000000005,20746.4,1.5098286246508883,1.348,8.432539682539682
ALBT,2023Q4,11.0,2717666.0,0.022,-9.555,1.125,7.369,20.583,-0.86,0.226,-0.3094301122285381,-0.3409668757192688,-0.37804154302670623,-0.027190332326283984,5.434343434343433,0.12583173148011237,-8.507000000000001,-0.46948865071632206,-0.446969696969697,-2.493788819875776,AVALON GLOBOCARE CORP,8.632,1295990.3794906887,22960.6,20695.166666666668,1.2102770628190096,1.367,8.5
ALBT,2024Q1,11.105,8567519.0,0.0,-1.368,1.221,6.054,20.333,-0.12,0.219,-0.24856145182707917,-0.06727979147199135,-0.06686870661843779,-0.021739130434782594,-0.856828885400314,0.09970524157375368,-8.9764,-0.07019157088122606,0.12826899128268998,-2.8761904761904757,AVALON GLOBOCARE CORP,9.95,1295990.3794906887,23053.545,20845.466666666664,0.703434760244237,1.373,8.5
