tic,datafqtr,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,cshoq,cshtrq,capxy,oiadpq,niq,xoprq,teqq,atq,epsfiq,gmrmexpq,gmrmrevq,hbinvfhq,hbinvludq,hbinvtq,hbloq,conm,revtq,sentiment_x,sentiment_y,SALE PRICE,Real GDP SA(billion),M2 SA(billion),M2-M1 Growth Gap(%),M2V,Prime Rate(%)
ATMFF.1,2015Q2,20.576,0.266,20.576,0.384,12514.0,0.384,12514.0,52.645,0.022,52.645,0.022,58.165,0.121,58.165,0.121,0.01,0.266,0.01,20.576,0.266,20.576,0.384,12514.0,0.384,12514.0,52.645,0.022,52.645,0.022,58.165,0.121,58.165,0.121,0.01
ATMFF.1,2015Q3,20.576,0.224,20.576,0.259,198131.0,0.259,198131.0,21.792,0.05,21.792,0.05,27.049,0.119,27.049,0.119,0.01,0.224,0.01,20.576,0.224,20.576,0.259,198131.0,0.259,198131.0,21.792,0.05,21.792,0.05,27.049,0.119,27.049,0.119,0.01
ATMFF.1,2015Q4,20.576,0.834,20.576,0.309,198131.0,0.309,198131.0,22.399,0.073,22.399,0.073,27.515,-0.033,27.515,-0.033,0.04,0.834,0.04,20.576,0.834,20.576,0.309,198131.0,0.309,198131.0,22.399,0.073,22.399,0.073,27.515,-0.033,27.515,-0.033,0.04
ATMFF.1,2016Q1,20.576,-0.014,20.576,0.291,198131.0,0.291,198131.0,22.332,0.023,22.332,0.023,27.111,0.009,27.111,0.009,0.0,-0.014,0.0,20.576,-0.014,20.576,0.291,198131.0,0.291,198131.0,22.332,0.023,22.332,0.023,27.111,0.009,27.111,0.009,0.0
ATMFF.1,2016Q2,20.576,0.256,20.576,0.285,6700.0,0.285,6700.0,22.263,0.023,22.263,0.023,27.021,-0.01,27.021,-0.01,0.01,0.256,0.01,20.576,0.256,20.576,0.285,6700.0,0.285,6700.0,22.263,0.023,22.263,0.023,27.021,-0.01,27.021,-0.01,0.01
ATMFF.1,2016Q3,20.576,0.037,20.576,0.263,8000.0,0.263,8000.0,22.389,0.074,22.389,0.074,27.195,0.072,27.195,0.072,0.0,0.037,0.0,20.576,0.037,20.576,0.263,8000.0,0.263,8000.0,22.389,0.074,22.389,0.074,27.195,0.072,27.195,0.072,0.0
ATMFF.1,2016Q4,20.576,0.505,20.576,0.313,8000.0,0.313,8000.0,23.044,0.109,23.044,0.109,27.923,0.02,27.923,0.02,0.03,0.505,0.03,20.576,0.505,20.576,0.313,8000.0,0.313,8000.0,23.044,0.109,23.044,0.109,27.923,0.02,27.923,0.02,0.03
ATMFF.1,2017Q1,20.576,0.844,20.576,0.328,27700.0,0.328,27700.0,24.004,0.0,24.004,0.0,28.884,-0.014,28.884,-0.014,0.04,0.844,0.04,20.576,0.844,20.576,0.328,27700.0,0.328,27700.0,24.004,0.0,24.004,0.0,28.884,-0.014,28.884,-0.014,0.04
ATMFF.1,2017Q2,20.576,-0.368,20.576,0.751,24920.0,0.751,24920.0,23.872,0.14,23.872,0.14,28.991,-0.386,28.991,-0.386,-0.02,-0.368,-0.02,20.576,-0.368,20.576,0.751,24920.0,0.751,24920.0,23.872,0.14,23.872,0.14,28.991,-0.386,28.991,-0.386,-0.02
ATMFF.1,2017Q3,20.576,1.705,20.576,0.263,53000.0,0.263,53000.0,24.046,0.258,24.046,0.258,25.784,0.001,25.784,0.001,0.09,1.705,0.09,20.576,1.705,20.576,0.263,53000.0,0.263,53000.0,24.046,0.258,24.046,0.258,25.784,0.001,25.784,0.001,0.09
ATMFF.1,2017Q4,20.576,-1.511,20.576,1.499,30198.0,1.499,30198.0,6.074,0.258,6.074,0.258,8.196,-1.456,8.196,-1.456,-0.07,-1.511,-0.07,20.576,-1.511,20.576,1.499,30198.0,1.499,30198.0,6.074,0.258,6.074,0.258,8.196,-1.456,8.196,-1.456,-0.07
ATMFF.1,2018Q1,20.576,-0.134,20.576,0.235,11500.0,0.235,11500.0,5.94,0.0,5.94,0.0,7.124,-0.216,7.124,-0.216,-0.01,-0.134,-0.01,20.576,-0.134,20.576,0.235,11500.0,0.235,11500.0,5.94,0.0,5.94,0.0,7.124,-0.216,7.124,-0.216,-0.01
ATMFF.1,2018Q2,20.576,-0.07,20.576,0.213,37659.0,0.213,37659.0,5.87,0.0,5.87,0.0,6.263,-0.195,6.263,-0.195,0.0,-0.07,0.0,20.576,-0.07,20.576,0.213,37659.0,0.213,37659.0,5.87,0.0,5.87,0.0,6.263,-0.195,6.263,-0.195,0.0
ATMFF.1,2018Q3,20.576,-0.013,20.576,0.213,12500.0,0.213,12500.0,5.796,0.0,5.796,0.0,5.817,-0.195,5.817,-0.195,0.0,-0.013,0.0,20.576,-0.013,20.576,0.213,12500.0,0.213,12500.0,5.796,0.0,5.796,0.0,5.817,-0.195,5.817,-0.195,0.0
ATMFF.1,2018Q4,20.576,-0.111,20.576,0.297,33000.0,0.297,33000.0,1.116,0.0,1.116,0.0,1.156,-0.255,1.156,-0.255,-0.01,-0.111,-0.01,20.576,-0.111,20.576,0.297,33000.0,0.297,33000.0,1.116,0.0,1.116,0.0,1.156,-0.255,1.156,-0.255,-0.01
ATMFF.1,2019Q1,20.576,-0.116,20.576,0.161,3500.0,0.161,3500.0,1.0,0.0,1.0,0.0,1.019,-0.158,1.019,-0.158,-0.01,-0.116,-0.01,20.576,-0.116,20.576,0.161,3500.0,0.161,3500.0,1.0,0.0,1.0,0.0,1.019,-0.158,1.019,-0.158,-0.01
ATMFF.1,2019Q2,20.576,-0.118,20.576,0.163,3642.0,0.163,3642.0,0.265,0.0,0.265,0.0,0.294,-0.161,0.294,-0.161,-0.01,-0.118,-0.01,20.576,-0.118,20.576,0.163,3642.0,0.163,3642.0,0.265,0.0,0.265,0.0,0.294,-0.161,0.294,-0.161,-0.01
ATMFF.1,2019Q3,20.576,-0.063,20.576,0.086,35000.0,0.086,35000.0,0.202,0.0,0.202,0.0,0.239,-0.086,0.239,-0.086,0.0,-0.063,0.0,20.576,-0.063,20.576,0.086,35000.0,0.086,35000.0,0.202,0.0,0.202,0.0,0.239,-0.086,0.239,-0.086,0.0
ATMFF.1,2019Q4,20.576,-0.029,20.576,0.039,35000.0,0.039,35000.0,0.173,0.0,0.173,0.0,0.222,-0.039,0.222,-0.039,0.0,-0.029,0.0,20.576,-0.029,20.576,0.039,35000.0,0.039,35000.0,0.173,0.0,0.173,0.0,0.222,-0.039,0.222,-0.039,0.0
ATMFF.1,2020Q1,20.576,-0.063,20.576,0.065,3000.0,0.065,3000.0,0.11,0.0,0.11,0.0,0.189,-0.065,0.189,-0.065,0.0,-0.063,0.0,20.576,-0.063,20.576,0.065,3000.0,0.065,3000.0,0.11,0.0,0.11,0.0,0.189,-0.065,0.189,-0.065,0.0
ATMFF.1,2020Q2,20.576,-0.081,20.576,0.079,3000.0,0.079,3000.0,0.029,0.0,0.029,0.0,0.408,-0.078,0.408,-0.078,0.0,-0.081,0.0,20.576,-0.081,20.576,0.079,3000.0,0.079,3000.0,0.029,0.0,0.029,0.0,0.408,-0.078,0.408,-0.078,0.0
ATMFF.1,2020Q3,20.576,-0.066,20.576,0.063,3000.0,0.063,3000.0,-0.037,0.0,-0.037,0.0,0.349,-0.063,0.349,-0.063,0.0,-0.066,0.0,20.576,-0.066,20.576,0.063,3000.0,0.063,3000.0,-0.037,0.0,-0.037,0.0,0.349,-0.063,0.349,-0.063,0.0
ALBT,2019Q4,76.211,-3.93,76.211,5.495,7578041.0,5.495,7578041.0,4.466,0.394,4.466,0.394,10.491,-5.093,10.491,-5.093,-0.05,-3.93,-0.05,76.211,-3.93,76.211,5.495,7578041.0,5.495,7578041.0,4.466,0.394,4.466,0.394,10.491,-5.093,10.491,-5.093,-0.05
ALBT,2020Q1,77.414,-3.271,77.414,3.443,10237376.0,3.443,10237376.0,3.71,0.0,3.71,0.0,10.348,-3.223,10.348,-3.223,-0.04,-3.271,-0.04,77.414,-3.271,77.414,3.443,10237376.0,3.443,10237376.0,3.71,0.0,3.71,0.0,10.348,-3.223,10.348,-3.223,-0.04
ALBT,2020Q2,79.589,-3.056,79.589,3.227,17906112.0,3.227,17906112.0,4.742,0.028,4.742,0.028,10.759,-3.002,10.759,-3.002,-0.04,-3.056,-0.04,79.589,-3.056,79.589,3.227,17906112.0,3.227,17906112.0,4.742,0.028,4.742,0.028,10.759,-3.002,10.759,-3.002,-0.04
ALBT,2020Q3,81.357,-3.252,81.357,3.436,55974797.0,3.436,55974797.0,5.343,0.029,5.343,0.029,11.156,-3.191,11.156,-3.191,-0.04,-3.252,-0.04,81.357,-3.252,81.357,3.436,55974797.0,3.436,55974797.0,5.343,0.029,5.343,0.029,11.156,-3.191,11.156,-3.191,-0.04
ALBT,2020Q4,82.275,-3.1,82.275,3.41,19386767.0,3.41,19386767.0,4.117,0.111,4.117,0.111,10.366,-3.037,10.366,-3.037,-0.04,-3.1,-0.04,82.275,-3.1,82.275,3.41,19386767.0,3.41,19386767.0,4.117,0.111,4.117,0.111,10.366,-3.037,10.366,-3.037,-0.04
ALBT,2021Q1,84.424,-2.367,84.424,2.514,25924474.0,2.514,25924474.0,4.647,0.0,4.647,0.0,11.285,-2.303,11.285,-2.303,-0.03,-2.367,-0.03,84.424,-2.367,84.424,2.514,25924474.0,2.514,25924474.0,4.647,0.0,4.647,0.0,11.285,-2.303,11.285,-2.303,-0.03
ALBT,2021Q2,85.081,-2.365,85.081,2.521,26937349.0,2.521,26937349.0,3.229,0.01,3.229,0.01,10.378,-2.303,10.378,-2.303,-0.03,-2.365,-0.03,85.081,-2.365,85.081,2.521,26937349.0,2.521,26937349.0,3.229,0.01,3.229,0.01,10.378,-2.303,10.378,-2.303,-0.03
ALBT,2021Q3,85.532,-2.024,85.532,2.365,12670379.0,2.365,12670379.0,1.854,0.028,1.854,0.028,10.394,-1.965,10.394,-1.965,-0.02,-2.024,-0.02,85.532,-2.024,85.532,2.365,12670379.0,2.365,12670379.0,1.854,0.028,1.854,0.028,10.394,-1.965,10.394,-1.965,-0.02
ALBT,2021Q4,88.455,-2.334,88.455,2.513,9721277.0,2.513,9721277.0,3.084,0.028,3.084,0.028,10.242,-2.263,10.242,-2.263,-0.03,-2.334,-0.03,88.455,-2.334,88.455,2.513,9721277.0,2.513,9721277.0,3.084,0.028,3.084,0.028,10.242,-2.263,10.242,-2.263,-0.03
ALBT,2022Q1,88.626,-2.071,88.626,2.34,10545274.0,2.34,10545274.0,1.281,0.002,1.281,0.002,9.669,-2.127,9.669,-2.127,-0.02,-2.071,-0.02,88.626,-2.071,88.626,2.34,10545274.0,2.34,10545274.0,1.281,0.002,1.281,0.002,9.669,-2.127,9.669,-2.127,-0.02
ALBT,2022Q2,89.035,-2.028,89.035,1.699,4419717.0,1.699,4419717.0,0.174,0.002,0.174,0.002,10.275,-1.493,10.275,-1.493,-0.02,-2.028,-0.02,89.035,-2.028,89.035,1.699,4419717.0,1.699,4419717.0,0.174,0.002,0.174,0.002,10.275,-1.493,10.275,-1.493,-0.02
ALBT,2022Q3,99.215,-5.414,99.215,1.827,8211914.0,1.827,8211914.0,4.577,0.002,4.577,0.002,12.911,-1.591,12.911,-1.591,-0.06,-5.414,-0.06,99.215,-5.414,99.215,1.827,8211914.0,1.827,8211914.0,4.577,0.002,4.577,0.002,12.911,-1.591,12.911,-1.591,-0.06
ALBT,2022Q4,99.616,-2.418,99.616,2.448,14404296.0,2.448,14404296.0,11.159,0.002,11.159,0.002,19.752,-2.232,19.752,-2.232,-0.03,-2.418,-0.03,99.616,-2.418,99.616,2.448,14404296.0,2.448,14404296.0,11.159,0.002,11.159,0.002,19.752,-2.232,19.752,-2.232,-0.03
ALBT,2023Q1,10.164,-2.92,10.164,2.899,13283556.0,2.899,13283556.0,19.91,0.02,19.91,0.02,30.972,-2.664,30.972,-2.664,-0.29,-2.92,-0.29,10.164,-2.92,10.164,2.899,13283556.0,2.899,13283556.0,19.91,0.02,19.91,0.02,30.972,-2.664,30.972,-2.664,-0.29
ALBT,2023Q2,10.448,-2.747,10.448,2.418,2285003.0,2.418,2285003.0,18.152,0.022,18.152,0.022,30.571,-2.173,30.571,-2.173,-0.27,-2.747,-0.27,10.448,-2.747,10.448,2.418,2285003.0,2.418,2285003.0,18.152,0.022,18.152,0.022,30.571,-2.173,30.571,-2.173,-0.27
ALBT,2023Q3,10.93,-1.485,10.93,1.783,5459970.0,1.783,5459970.0,16.822,0.022,16.822,0.022,29.967,-1.496,29.967,-1.496,-0.14,-1.485,-0.14,10.93,-1.485,10.93,1.783,5459970.0,1.783,5459970.0,16.822,0.022,16.822,0.022,29.967,-1.496,29.967,-1.496,-0.14
ALBT,2023Q4,11.0,-9.555,11.0,1.125,2717666.0,1.125,2717666.0,7.369,0.022,7.369,0.022,20.583,-0.848,20.583,-0.848,-0.86,-9.555,-0.86,11.0,-9.555,11.0,1.125,2717666.0,1.125,2717666.0,7.369,0.022,7.369,0.022,20.583,-0.848,20.583,-0.848,-0.86
ALBT,2024Q1,11.105,-1.368,11.105,1.221,8567519.0,1.221,8567519.0,6.054,0.0,6.054,0.0,20.333,-0.95,20.333,-0.95,-0.12,-1.368,-0.12,11.105,-1.368,11.105,1.221,8567519.0,1.221,8567519.0,6.054,0.0,6.054,0.0,20.333,-0.95,20.333,-0.95,-0.12
ALBT,2024Q2,11.507,-2.132,11.507,1.459,177525489.0,1.459,177525489.0,4.417,0.0,4.417,0.0,19.516,-1.176,19.516,-1.176,-0.19,-2.132,-0.19,11.507,-2.132,11.507,1.459,177525489.0,1.459,177525489.0,4.417,0.0,4.417,0.0,19.516,-1.176,19.516,-1.176,-0.19
ALBT,2024Q3,16.413,-1.679,16.413,1.123,286046217.0,1.123,286046217.0,5.402,0.0,5.402,0.0,19.551,-0.822,19.551,-0.822,-0.12,-1.679,-0.12,16.413,-1.679,16.413,1.123,286046217.0,1.123,286046217.0,5.402,0.0,5.402,0.0,19.551,-0.822,19.551,-0.822,-0.12
AOXY,2010Q1,45.854,0.004,45.854,0.004,1320873.0,0.004,1320873.0,0.3,0.0,0.3,0.0,0.7,0.006,0.7,0.006,0.0,0.004,0.0,45.854,0.004,45.854,0.004,1320873.0,0.004,1320873.0,0.3,0.0,0.3,0.0,0.7,0.006,0.7,0.006,0.0
AOXY,2010Q2,45.854,0.002,45.854,0.006,1992633.0,0.006,1992633.0,0.302,0.0,0.302,0.0,0.698,0.004,0.698,0.004,0.0,0.002,0.0,45.854,0.002,45.854,0.006,1992633.0,0.006,1992633.0,0.302,0.0,0.302,0.0,0.698,0.004,0.698,0.004,0.0
AOXY,2010Q3,45.854,0.004,45.854,0.004,1726419.0,0.004,1726419.0,0.306,0.0,0.306,0.0,0.7,0.005,0.7,0.005,0.0,0.004,0.0,45.854,0.004,45.854,0.004,1726419.0,0.004,1726419.0,0.306,0.0,0.306,0.0,0.7,0.005,0.7,0.005,0.0
AOXY,2010Q4,45.854,0.008,45.854,0.009,544013.0,0.009,544013.0,0.189,0.0,0.189,0.0,0.546,-0.003,0.546,-0.003,0.0,0.008,0.0,45.854,0.008,45.854,0.009,544013.0,0.009,544013.0,0.189,0.0,0.189,0.0,0.546,-0.003,0.546,-0.003,0.0
AOXY,2011Q1,45.854,-0.002,45.854,0.01,224413.0,0.01,224413.0,0.188,0.0,0.188,0.0,0.542,0.0,0.542,0.0,0.0,-0.002,0.0,45.854,-0.002,45.854,0.01,224413.0,0.01,224413.0,0.188,0.0,0.188,0.0,0.542,0.0,0.542,0.0,0.0
AOXY,2011Q2,45.854,0.007,45.854,0.001,405156.0,0.001,405156.0,0.195,0.0,0.195,0.0,0.545,0.008,0.545,0.008,0.0,0.007,0.0,45.854,0.007,45.854,0.001,405156.0,0.001,405156.0,0.195,0.0,0.195,0.0,0.545,0.008,0.545,0.008,0.0
AOXY,2011Q3,45.854,0.007,45.854,0.004,1223933.0,0.004,1223933.0,0.201,0.0,0.201,0.0,0.562,0.008,0.562,0.008,0.0,0.007,0.0,45.854,0.007,45.854,0.004,1223933.0,0.004,1223933.0,0.201,0.0,0.201,0.0,0.562,0.008,0.562,0.008,0.0
AOXY,2011Q4,45.854,0.057,45.854,0.078,530474.0,0.078,530474.0,0.259,0.0,0.259,0.0,0.655,-0.067,0.655,-0.067,0.0,0.057,0.0,45.854,0.057,45.854,0.078,530474.0,0.078,530474.0,0.259,0.0,0.259,0.0,0.655,-0.067,0.655,-0.067,0.0
AOXY,2012Q1,45.854,0.004,45.854,0.006,152680.0,0.006,152680.0,0.263,0.0,0.263,0.0,0.656,0.005,0.656,0.005,0.0,0.004,0.0,45.854,0.004,45.854,0.006,152680.0,0.006,152680.0,0.263,0.0,0.263,0.0,0.656,0.005,0.656,0.005,0.0
AOXY,2012Q2,45.854,-0.001,45.854,0.009,6969359.0,0.009,6969359.0,0.261,0.0,0.261,0.0,0.627,0.001,0.627,0.001,0.0,-0.001,0.0,45.854,-0.001,45.854,0.009,6969359.0,0.009,6969359.0,0.261,0.0,0.261,0.0,0.627,0.001,0.627,0.001,0.0
AOXY,2012Q3,45.854,0.007,45.854,0.002,1490281.0,0.002,1490281.0,0.269,0.0,0.269,0.0,0.624,0.008,0.624,0.008,0.0,0.007,0.0,45.854,0.007,45.854,0.002,1490281.0,0.002,1490281.0,0.269,0.0,0.269,0.0,0.624,0.008,0.624,0.008,0.0
AOXY,2012Q4,45.854,-0.03,45.854,0.0,221346.0,0.0,221346.0,0.239,0.0,0.239,0.0,0.559,0.008,0.559,0.008,0.0,-0.03,0.0,45.854,-0.03,45.854,0.0,221346.0,0.0,221346.0,0.239,0.0,0.239,0.0,0.559,0.008,0.559,0.008,0.0
AOXY,2013Q1,45.854,0.021,45.854,0.004,32360955.0,0.004,32360955.0,0.26,0.0,0.26,0.0,0.559,0.022,0.559,0.022,0.0,0.021,0.0,45.854,0.021,45.854,0.004,32360955.0,0.004,32360955.0,0.26,0.0,0.26,0.0,0.559,0.022,0.559,0.022,0.0
AOXY,2013Q2,45.854,-0.008,45.854,0.018,379381.0,0.018,379381.0,0.252,0.0,0.252,0.0,0.561,-0.007,0.561,-0.007,0.0,-0.008,0.0,45.854,-0.008,45.854,0.018,379381.0,0.018,379381.0,0.252,0.0,0.252,0.0,0.561,-0.007,0.561,-0.007,0.0
AOXY,2013Q3,45.854,0.004,45.854,0.005,821713.0,0.005,821713.0,0.256,0.0,0.256,0.0,0.566,0.005,0.566,0.005,0.0,0.004,0.0,45.854,0.004,45.854,0.005,821713.0,0.005,821713.0,0.256,0.0,0.256,0.0,0.566,0.005,0.566,0.005,0.0
AOXY,2013Q4,45.854,0.017,45.854,0.0,1192703.0,0.0,1192703.0,0.273,0.0,0.273,0.0,0.585,0.014,0.585,0.014,0.0,0.017,0.0,45.854,0.017,45.854,0.0,1192703.0,0.0,1192703.0,0.273,0.0,0.273,0.0,0.585,0.014,0.585,0.014,0.0
AOXY,2014Q1,45.854,0.0,45.854,0.006,916844.0,0.006,916844.0,0.269,0.0,0.269,0.0,0.579,0.001,0.579,0.001,0.0,0.0,0.0,45.854,0.0,45.854,0.006,916844.0,0.006,916844.0,0.269,0.0,0.269,0.0,0.579,0.001,0.579,0.001,0.0
AOXY,2014Q2,45.854,-0.041,45.854,0.049,673902.0,0.049,673902.0,0.231,0.0,0.231,0.0,0.671,-0.04,0.671,-0.04,0.0,-0.041,0.0,45.854,-0.041,45.854,0.049,673902.0,0.049,673902.0,0.231,0.0,0.231,0.0,0.671,-0.04,0.671,-0.04,0.0
AOXY,2014Q3,45.854,0.001,45.854,0.006,419744.0,0.006,419744.0,0.233,0.0,0.233,0.0,0.664,0.005,0.664,0.005,0.0,0.001,0.0,45.854,0.001,45.854,0.006,419744.0,0.006,419744.0,0.233,0.0,0.233,0.0,0.664,0.005,0.664,0.005,0.0
AOXY,2014Q4,45.854,-0.025,45.854,0.045,172722.0,0.045,172722.0,0.208,0.0,0.208,0.0,0.708,-0.027,0.708,-0.027,0.0,-0.025,0.0,45.854,-0.025,45.854,0.045,172722.0,0.045,172722.0,0.208,0.0,0.208,0.0,0.708,-0.027,0.708,-0.027,0.0
AOXY,2015Q1,45.854,0.003,45.854,0.004,509210.0,0.004,509210.0,0.211,0.0,0.211,0.0,0.703,0.006,0.703,0.006,0.0,0.003,0.0,45.854,0.003,45.854,0.004,509210.0,0.004,509210.0,0.211,0.0,0.211,0.0,0.703,0.006,0.703,0.006,0.0
AOXY,2015Q2,1.173,-0.003,1.173,0.01,38494.25,0.01,38494.25,0.208,0.0,0.208,0.0,0.694,0.0,0.694,0.0,0.0,-0.003,0.0,1.173,-0.003,1.173,0.01,38494.25,0.01,38494.25,0.208,0.0,0.208,0.0,0.694,0.0,0.694,0.0,0.0
AOXY,2015Q3,1.173,0.004,1.173,0.01,30708.0,0.01,30708.0,0.212,0.0,0.212,0.0,0.695,0.0,0.695,0.0,0.0,0.004,0.0,1.173,0.004,1.173,0.01,30708.0,0.01,30708.0,0.212,0.0,0.212,0.0,0.695,0.0,0.695,0.0,0.0
AOXY,2015Q4,1.173,-0.078,1.173,0.001,89335.0,0.001,89335.0,0.134,0.0,0.134,0.0,0.548,0.018,0.548,0.018,0.0,-0.078,0.0,1.173,-0.078,1.173,0.001,89335.0,0.001,89335.0,0.134,0.0,0.134,0.0,0.548,0.018,0.548,0.018,0.0
AOXY,2016Q1,1.173,0.007,1.173,0.0,56473.0,0.0,56473.0,0.14,0.0,0.14,0.0,0.525,0.009,0.525,0.009,0.0,0.007,0.0,1.173,0.007,1.173,0.0,56473.0,0.0,56473.0,0.14,0.0,0.14,0.0,0.525,0.009,0.525,0.009,0.0
AOXY,2016Q2,2.293,-0.001,2.293,0.008,44264.0,0.008,44264.0,0.14,0.0,0.14,0.0,0.538,0.001,0.538,0.001,0.0,-0.001,0.0,2.293,-0.001,2.293,0.008,44264.0,0.008,44264.0,0.14,0.0,0.14,0.0,0.538,0.001,0.538,0.001,0.0
AOXY,2016Q3,2.293,0.002,2.293,0.005,23936.0,0.005,23936.0,0.142,0.0,0.142,0.0,0.526,0.004,0.526,0.004,0.0,0.002,0.0,2.293,0.002,2.293,0.005,23936.0,0.005,23936.0,0.142,0.0,0.142,0.0,0.526,0.004,0.526,0.004,0.0
AOXY,2016Q4,2.293,0.003,2.293,0.0,19098.0,0.0,19098.0,0.264,0.0,0.264,0.0,0.643,0.009,0.643,0.009,0.0,0.003,0.0,2.293,0.003,2.293,0.0,19098.0,0.0,19098.0,0.264,0.0,0.264,0.0,0.643,0.009,0.643,0.009,0.0
AOXY,2017Q1,2.293,0.002,2.293,0.006,6417.0,0.006,6417.0,0.283,0.0,0.283,0.0,0.656,0.003,0.656,0.003,0.0,0.002,0.0,2.293,0.002,2.293,0.006,6417.0,0.006,6417.0,0.283,0.0,0.283,0.0,0.656,0.003,0.656,0.003,0.0
AOXY,2017Q2,2.293,-0.006,2.293,0.01,268601.0,0.01,268601.0,0.248,0.0,0.248,0.0,0.62,-0.001,0.62,-0.001,0.0,-0.006,0.0,2.293,-0.006,2.293,0.01,268601.0,0.01,268601.0,0.248,0.0,0.248,0.0,0.62,-0.001,0.62,-0.001,0.0
AOXY,2017Q3,2.293,0.002,2.293,0.004,42353.0,0.004,42353.0,0.256,0.0,0.256,0.0,0.627,0.005,0.627,0.005,0.0,0.002,0.0,2.293,0.002,2.293,0.004,42353.0,0.004,42353.0,0.256,0.0,0.256,0.0,0.627,0.005,0.627,0.005,0.0
AOXY,2017Q4,2.293,0.002,2.293,0.0,2908766.0,0.0,2908766.0,0.29,0.0,0.29,0.0,0.671,0.009,0.671,0.009,0.0,0.002,0.0,2.293,0.002,2.293,0.0,2908766.0,0.0,2908766.0,0.29,0.0,0.29,0.0,0.671,0.009,0.671,0.009,0.0
AOXY,2018Q1,2.293,-0.003,2.293,0.009,1413027.0,0.009,1413027.0,0.304,0.0,0.304,0.0,0.688,0.001,0.688,0.001,0.0,-0.003,0.0,2.293,-0.003,2.293,0.009,1413027.0,0.009,1413027.0,0.304,0.0,0.304,0.0,0.688,0.001,0.688,0.001,0.0
AOXY,2018Q2,2.293,0.003,2.293,0.004,61110.0,0.004,61110.0,0.317,0.0,0.317,0.0,0.704,0.006,0.704,0.006,0.0,0.003,0.0,2.293,0.003,2.293,0.004,61110.0,0.004,61110.0,0.317,0.0,0.317,0.0,0.704,0.006,0.704,0.006,0.0
AOXY,2018Q3,2.293,0.004,2.293,0.003,223341.0,0.003,223341.0,0.337,0.0,0.337,0.0,0.726,0.007,0.726,0.007,0.0,0.004,0.0,2.293,0.004,2.293,0.003,223341.0,0.003,223341.0,0.337,0.0,0.337,0.0,0.726,0.007,0.726,0.007,0.0
AOXY,2018Q4,2.293,0.003,2.293,0.002,58169.0,0.002,58169.0,0.308,0.0,0.308,0.0,0.688,0.008,0.688,0.008,0.0,0.003,0.0,2.293,0.003,2.293,0.002,58169.0,0.002,58169.0,0.308,0.0,0.308,0.0,0.688,0.008,0.688,0.008,0.0
AOXY,2019Q1,2.293,0.003,2.293,0.008,144615.0,0.008,144615.0,0.308,0.0,0.308,0.0,0.67,0.002,0.67,0.002,0.0,0.003,0.0,2.293,0.003,2.293,0.008,144615.0,0.008,144615.0,0.308,0.0,0.308,0.0,0.67,0.002,0.67,0.002,0.0
AOXY,2019Q2,2.293,0.002,2.293,0.004,34834.0,0.004,34834.0,0.302,0.0,0.302,0.0,0.667,0.005,0.667,0.005,0.0,0.002,0.0,2.293,0.002,2.293,0.004,34834.0,0.004,34834.0,0.302,0.0,0.302,0.0,0.667,0.005,0.667,0.005,0.0
AOXY,2019Q3,2.293,0.0,2.293,0.004,34616.0,0.004,34616.0,0.29,0.0,0.29,0.0,0.647,0.006,0.647,0.006,0.0,0.0,0.0,2.293,0.0,2.293,0.004,34616.0,0.004,34616.0,0.29,0.0,0.29,0.0,0.647,0.006,0.647,0.006,0.0
MAMP,2019Q4,21.587,-1.616,21.587,8.433,2746.0,8.433,2746.0,51.436,69.372,51.436,69.372,192.31,-1.335,192.31,-1.335,-6.08,-1.616,-6.08,21.587,-1.616,21.587,8.433,2746.0,8.433,2746.0,51.436,69.372,51.436,69.372,192.31,-1.335,192.31,-1.335,-6.08
MAYS,2010Q1,2.015,0.298,2.015,2.732,28515.0,2.732,28515.0,40.634,0.228,40.634,0.228,56.164,0.646,56.164,0.646,0.15,0.298,0.15,2.015,0.298,2.015,2.732,28515.0,2.732,28515.0,40.634,0.228,40.634,0.228,56.164,0.646,56.164,0.646,0.15
MAYS,2010Q2,2.015,0.12,2.015,2.931,47470.0,2.931,47470.0,40.758,0.264,40.758,0.264,55.644,0.319,55.644,0.319,0.06,0.12,0.06,2.015,0.12,2.015,2.931,47470.0,2.931,47470.0,40.758,0.264,40.758,0.264,55.644,0.319,55.644,0.319,0.06
MAYS,2010Q3,2.015,0.046,2.015,2.831,134456.0,2.831,134456.0,40.872,0.264,40.872,0.264,56.804,0.536,56.804,0.536,0.02,0.046,0.02,2.015,0.046,2.015,2.831,134456.0,2.831,134456.0,40.872,0.264,40.872,0.264,56.804,0.536,56.804,0.536,0.02
MAYS,2010Q4,2.016,-0.032,2.016,2.918,105014.0,2.918,105014.0,40.818,0.264,40.818,0.264,55.245,0.292,55.245,0.292,-0.02,-0.032,-0.02,2.016,-0.032,2.016,2.918,105014.0,2.918,105014.0,40.818,0.264,40.818,0.264,55.245,0.292,55.245,0.292,-0.02
MAYS,2011Q1,2.016,0.175,2.016,2.738,46634.0,2.738,46634.0,41.036,0.19,41.036,0.19,55.928,0.479,55.928,0.479,0.09,0.175,0.09,2.016,0.175,2.016,2.738,46634.0,2.738,46634.0,41.036,0.19,41.036,0.19,55.928,0.479,55.928,0.479,0.09
